%time,field.pose_stamped.header.seq,field.pose_stamped.header.stamp,field.pose_stamped.header.frame_id,field.pose_stamped.pose.position.x,field.pose_stamped.pose.position.y,field.pose_stamped.pose.position.z,field.pose_stamped.pose.orientation.x,field.pose_stamped.pose.orientation.y,field.pose_stamped.pose.orientation.z,field.pose_stamped.pose.orientation.w,field.anchor_array.layout.data_offset,field.anchor_array.data0,field.anchor_array.data1,field.anchor_array.data2,field.anchor_array.data3
1730017533726799855,5539,1730017533726150989,map,-0.11246046971094584,-4.280343737212674,1.0598023678077135,0.0,0.0,0.0,1.0,0,3.0,5.0,9.0,12.0
1730017533826969116,5540,1730017533826547145,map,-0.09591238633160203,-4.2756423498243805,1.0255319032695693,0.0,0.0,0.0,1.0,0,3.0,5.0,9.0,12.0
1730017533927167166,5541,1730017533926628112,map,-0.08364318134564262,-4.27614631698398,1.0061428951240814,0.0,0.0,0.0,1.0,0,3.0,5.0,9.0,12.0
1730017534026081869,5542,1730017534025675535,map,-0.07335481023181649,-4.275881219403111,0.9997782543173419,0.0,0.0,0.0,1.0,0,3.0,5.0,9.0,12.0
1730017534126289451,5543,1730017534125983238,map,-0.09131409380715061,-4.278013466173994,1.022517169098358,0.0,0.0,0.0,1.0,0,3.0,5.0,9.0,12.0
1730017534227977778,5544,1730017534227350950,map,-0.11691006316097796,-4.282690015533179,1.0594689040145313,0.0,0.0,0.0,1.0,0,3.0,5.0,9.0,12.0
1730017534326888762,5545,1730017534326256990,map,-0.16232145213689061,-4.291391232203316,1.0911923016536766,0.0,0.0,0.0,1.0,0,3.0,5.0,9.0,12.0
1730017534425985046,5546,1730017534425769329,map,-0.19204792706942675,-4.305873494417492,1.1198883665960535,0.0,0.0,0.0,1.0,0,3.0,5.0,9.0,12.0
1730017534525662321,5547,1730017534525440216,map,-0.2035749989584593,-4.312701471404361,1.1083927828586009,0.0,0.0,0.0,1.0,0,3.0,5.0,9.0,12.0
1730017534627075868,5548,1730017534626456737,map,-0.1872040115456858,-4.312648487027924,1.057764679620184,0.0,0.0,0.0,1.0,0,3.0,5.0,9.0,12.0
1730017534727092165,5549,1730017534726642131,map,-0.1493373674067444,-4.304184634869683,1.0085854471379472,0.0,0.0,0.0,1.0,0,3.0,5.0,9.0,12.0
1730017534826763419,5550,1730017534826273679,map,-0.1326610950191416,-4.302805543756541,0.9583396096862947,0.0,0.0,0.0,1.0,0,3.0,5.0,9.0,12.0
1730017534926462425,5551,1730017534925983190,map,-0.11823850778014344,-4.303229798843899,0.9183246485121123,0.0,0.0,0.0,1.0,0,3.0,5.0,9.0,12.0
1730017535026205022,5552,1730017535025738477,map,-0.10655448118325744,-4.326797313804226,0.9626637277135417,0.0,0.0,0.0,1.0,0,3.0,5.0,9.0,12.0
1730017535126401840,5553,1730017535125883102,map,-0.046830203162283895,-4.323342671121486,1.0591365388165355,0.0,0.0,0.0,1.0,0,3.0,5.0,9.0,12.0
1730017535227102770,5554,1730017535226381301,map,0.02438242326947893,-4.314647187305949,1.2150955314492615,0.0,0.0,0.0,1.0,0,3.0,5.0,9.0,12.0
1730017535326274602,5555,1730017535326026201,map,0.024724056722982238,-4.325427713124091,1.2643185519445848,0.0,0.0,0.0,1.0,0,3.0,5.0,9.0,12.0
1730017535426632667,5556,1730017535426141500,map,0.03442939710724364,-4.338486469067966,1.303609898229413,0.0,0.0,0.0,1.0,0,3.0,5.0,9.0,12.0
1730017535525838803,5557,1730017535525526046,map,0.05679701561347792,-4.348787270938677,1.290190580245714,0.0,0.0,0.0,1.0,0,3.0,5.0,9.0,12.0
1730017535626343249,5558,1730017535626011133,map,0.0870751977338214,-4.357065238097289,1.2440139663932832,0.0,0.0,0.0,1.0,0,3.0,5.0,9.0,12.0
1730017535730201379,5559,1730017535729484796,map,0.8299456028631513,-3.8929102877936828,1.9673934434775702,0.0,0.0,0.0,1.0,0,5.0,9.0,12.0
1730017535827633957,5560,1730017535827200412,map,0.9124863062192875,-3.886992645162449,1.9326843478558304,0.0,0.0,0.0,1.0,0,5.0,9.0,12.0
1730017535926485424,5561,1730017535925892114,map,0.3855978458241329,-4.314614614207751,1.1559674393801311,0.0,0.0,0.0,1.0,0,3.0,5.0,9.0,12.0
1730017536026778287,5562,1730017536026217460,map,0.5712581606511797,-4.256316717407036,1.203924514162809,0.0,0.0,0.0,1.0,0,3.0,5.0,9.0,12.0
