%time,field.pose_stamped.header.seq,field.pose_stamped.header.stamp,field.pose_stamped.header.frame_id,field.pose_stamped.pose.position.x,field.pose_stamped.pose.position.y,field.pose_stamped.pose.position.z,field.pose_stamped.pose.orientation.x,field.pose_stamped.pose.orientation.y,field.pose_stamped.pose.orientation.z,field.pose_stamped.pose.orientation.w,field.anchor_array.layout.data_offset,field.anchor_array.data0,field.anchor_array.data1,field.anchor_array.data2,field.anchor_array.data3
1733053261326023319,49219,1733053261325391054,map,0.04886805141400265,-4.212320993607843,1.2409066582632038,0.0,0.0,0.0,1.0,0,9.0,3.0,5.0,12.0
1733053261425637035,49220,1733053261425105094,map,0.09580705919775089,-4.222561195821557,1.2470780015386156,0.0,0.0,0.0,1.0,0,9.0,3.0,5.0,12.0
1733053261524997993,49221,1733053261524494409,map,0.12551036626955278,-4.21903636401372,1.237513437187254,0.0,0.0,0.0,1.0,0,9.0,3.0,5.0,12.0
1733053261624640720,49222,1733053261624387741,map,0.14023486264332286,-4.213609130188702,1.2379303632821113,0.0,0.0,0.0,1.0,0,9.0,3.0,5.0,12.0
1733053261725182268,49223,1733053261724978208,map,0.13224395497969696,-4.204081190922059,1.222072237900687,0.0,0.0,0.0,1.0,0,9.0,3.0,5.0,12.0
1733053261825051198,49224,1733053261824788808,map,0.1257942555728026,-4.192471015569344,1.212348556820305,0.0,0.0,0.0,1.0,0,9.0,3.0,5.0,12.0
1733053261925051607,49225,1733053261924624443,map,0.1380976766924633,-4.186731973325531,1.1938064538245476,0.0,0.0,0.0,1.0,0,9.0,3.0,5.0,12.0
1733053262026054315,49226,1733053262025517225,map,0.12892789413464795,-4.181174370150621,1.1711272414468235,0.0,0.0,0.0,1.0,0,9.0,3.0,5.0,12.0
1733053262125887128,49227,1733053262125345706,map,0.12354087954336512,-4.1879352048445035,1.1520741567207238,0.0,0.0,0.0,1.0,0,9.0,3.0,5.0,12.0
1733053262225500658,49228,1733053262224918365,map,0.10308382759551248,-4.190947400535824,1.1216569498054962,0.0,0.0,0.0,1.0,0,9.0,3.0,5.0,12.0
1733053262325491862,49229,1733053262324934005,map,0.10134085868129375,-4.197639247681254,1.1403786060077152,0.0,0.0,0.0,1.0,0,9.0,3.0,5.0,12.0
1733053262425462776,49230,1733053262424968481,map,0.10581705738238556,-4.201709402366122,1.1577310310095785,0.0,0.0,0.0,1.0,0,9.0,3.0,5.0,12.0
1733053262525220769,49231,1733053262524885177,map,0.10406066540217453,-4.207829230162604,1.192516527292639,0.0,0.0,0.0,1.0,0,9.0,3.0,5.0,12.0
1733053262625414136,49232,1733053262624801397,map,0.10478988789506545,-4.209031966735484,1.198557334720886,0.0,0.0,0.0,1.0,0,9.0,3.0,5.0,12.0
1733053262724697248,49233,1733053262724423170,map,0.1024857584890197,-4.20876454175298,1.1992797233138093,0.0,0.0,0.0,1.0,0,9.0,3.0,5.0,12.0
1733053262825408082,49234,1733053262824887990,map,0.09148373759523085,-4.205828045673543,1.218524136145795,0.0,0.0,0.0,1.0,0,9.0,3.0,5.0,12.0
1733053262925525230,49235,1733053262925017118,map,0.0658121377070728,-4.202459744875504,1.2512589929543356,0.0,0.0,0.0,1.0,0,9.0,3.0,5.0,12.0
1733053263025245064,49236,1733053263024771213,map,0.05056789822452628,-4.203256074384764,1.2454437689346363,0.0,0.0,0.0,1.0,0,9.0,3.0,5.0,12.0
1733053263124861768,49237,1733053263124703884,map,0.056482909725742284,-4.20630953012132,1.224077870394802,0.0,0.0,0.0,1.0,0,9.0,3.0,5.0,12.0
1733053263225323747,49238,1733053263224800825,map,0.09508447567525448,-4.2149150146438865,1.1906654130096004,0.0,0.0,0.0,1.0,0,9.0,3.0,5.0,12.0
1733053263324993835,49239,1733053263324674844,map,0.11636711167716894,-4.222848107548259,1.1842600516608854,0.0,0.0,0.0,1.0,0,9.0,3.0,5.0,12.0
1733053263425317891,49240,1733053263424975156,map,0.12834082500577038,-4.226253094686592,1.1677986685329693,0.0,0.0,0.0,1.0,0,9.0,3.0,5.0,12.0
1733053263525122219,49241,1733053263524478912,map,0.1210032081287756,-4.219438400901455,1.1675393814457025,0.0,0.0,0.0,1.0,0,9.0,3.0,5.0,12.0
1733053263624744039,49242,1733053263624454975,map,0.12017485890671976,-4.209985602555044,1.1593609936991571,0.0,0.0,0.0,1.0,0,9.0,3.0,5.0,12.0
