%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1732085295286085671,4153,1732085295285462856,map,30.310529646429163,1.8773135212457601,1.2645364711886131,0.0,0.0,0.0,1.0
1732085295386731723,4154,1732085295386639595,map,30.308167316568728,2.0947782714157377,1.2118701639985197,0.0,0.0,0.0,1.0
1732085295485446801,4155,1732085295485317230,map,30.286668790527507,2.468129019660165,1.2829682385946461,0.0,0.0,0.0,1.0
1732085295586455449,4156,1732085295585898160,map,30.290549137136228,2.4357584063904474,1.2818532124672528,0.0,0.0,0.0,1.0
1732085295685534529,4157,1732085295685202360,map,30.303773264597815,2.3670082630602542,1.276746351100266,0.0,0.0,0.0,1.0
1732085295785565254,4158,1732085295785140037,map,30.341495868747764,2.025473682694556,1.2866602690593356,0.0,0.0,0.0,1.0
1732085295885770463,4159,1732085295885357379,map,30.37505450817708,1.6794101721914738,1.3781153178862589,0.0,0.0,0.0,1.0
1732085295986476135,4160,1732085295985935211,map,30.37800593358922,1.8243841087349246,1.8573942273617379,0.0,0.0,0.0,1.0
1732085296086503269,4161,1732085296086035966,map,30.360371375949097,2.3509651215681324,1.829555737225959,0.0,0.0,0.0,1.0
1732085296187741800,4162,1732085296187130689,map,30.31602265146773,2.9856072321546567,1.7927446877951903,0.0,0.0,0.0,1.0
1732085296286318619,4163,1732085296285796642,map,30.29865075584722,3.255873665949076,1.4136661873464487,0.0,0.0,0.0,1.0
1732085296385378524,4164,1732085296385059833,map,30.301491008702,3.253501206167417,1.4934858583622495,0.0,0.0,0.0,1.0
1732085296485621502,4165,1732085296485081434,map,30.31752882443079,3.14370220061393,1.50913749061949,0.0,0.0,0.0,1.0
1732085296585177344,4166,1732085296585039615,map,30.301717083632358,3.2850531707768114,1.617098070922473,0.0,0.0,0.0,1.0
1732085296685998843,4167,1732085296685885667,map,30.284943471967804,3.4353084946324772,1.4451943486433578,0.0,0.0,0.0,1.0
1732085296786293998,4168,1732085296785822629,map,30.257524362701897,3.624931404497969,1.4966757542412925,0.0,0.0,0.0,1.0
1732085296886208433,4169,1732085296885660886,map,30.261369578935618,3.6166905869549097,1.4789653759505514,0.0,0.0,0.0,1.0
1732085296986312635,4170,1732085296986058235,map,30.240069650447108,3.718777025102004,1.7890795356843625,0.0,0.0,0.0,1.0
1732085297086025995,4171,1732085297085433006,map,30.21116604859002,3.8560394628339183,1.8574871470958807,0.0,0.0,0.0,1.0
1732085297184999793,4172,1732085297184587240,map,30.172329163099473,4.004171374886256,1.8632959927241541,0.0,0.0,0.0,1.0
1732085297285175126,4173,1732085297285066127,map,30.164017799425444,3.941105577618775,1.5741400379762949,0.0,0.0,0.0,1.0
1732085297385517081,4174,1732085297385223150,map,30.165369057004273,3.7443234904060625,1.3577306098198185,0.0,0.0,0.0,1.0
1732085297485836126,4175,1732085297485610961,map,30.144632286707406,3.627774316633055,1.210342243861048,0.0,0.0,0.0,1.0
1732085297585686630,4176,1732085297585338354,map,30.120272752976373,3.5418094814103727,1.1451752879751362,0.0,0.0,0.0,1.0
1732085297685522760,4177,1732085297685006618,map,30.101653374775175,3.4521496579844895,1.0630461437937322,0.0,0.0,0.0,1.0
1732085297786289420,4178,1732085297785740137,map,30.07382186917915,3.470891703195599,0.9666479328783104,0.0,0.0,0.0,1.0
1732085297887534205,4179,1732085297887302398,map,30.01827900424353,3.714280755477635,0.9236811016670887,0.0,0.0,0.0,1.0
1732085298006265573,4180,1732085298006114959,map,29.984795638045135,3.917989803617452,1.2124009034476564,0.0,0.0,0.0,1.0
1732085298085799814,4181,1732085298085369825,map,29.918942387498234,4.150304244248809,0.9543881184049048,0.0,0.0,0.0,1.0
1732085298185547106,4182,1732085298185110569,map,29.93029013473242,4.002649946096957,0.9236502614766081,0.0,0.0,0.0,1.0
1732085298285601383,4183,1732085298285280227,map,29.930827676261565,3.9529137515290227,0.8609655120438069,0.0,0.0,0.0,1.0
1732085298386887236,4184,1732085298386339187,map,29.932124756432497,3.9201884342675117,0.7800365492863417,0.0,0.0,0.0,1.0
1732085298487280773,4185,1732085298486687183,map,29.918119210455554,4.018829314549378,0.7869848917388631,0.0,0.0,0.0,1.0
1732085298585445028,4186,1732085298584852695,map,29.919805299949367,4.018770243994988,0.8263547117303509,0.0,0.0,0.0,1.0
1732085298685931681,4187,1732085298685355663,map,29.92774074626468,3.98567641135613,0.902759460032235,0.0,0.0,0.0,1.0
1732085298785679707,4188,1732085298785219669,map,29.944706769285744,3.906756643523079,0.9959111977350747,0.0,0.0,0.0,1.0
1732085298885914548,4189,1732085298885286808,map,29.949585722859567,3.907854380693069,1.115009824244303,0.0,0.0,0.0,1.0
1732085298984421267,4190,1732085298984071969,map,29.93940884221971,3.9605163298485166,1.0999036657191137,0.0,0.0,0.0,1.0
1732085299085451051,4191,1732085299085194349,map,29.930301543950037,4.0000603283312035,1.1610965187206395,0.0,0.0,0.0,1.0
1732085299186715350,4192,1732085299185886383,map,29.927009425072242,3.9762221905980057,1.2572700144196973,0.0,0.0,0.0,1.0
1732085299285951983,4193,1732085299285528659,map,29.902888739672164,4.104456833000611,1.442410666163479,0.0,0.0,0.0,1.0
1732085299385927280,4194,1732085299385341882,map,29.88142772045079,4.17009991923349,1.7432187911360968,0.0,0.0,0.0,1.0
1732085299486572031,4195,1732085299485939264,map,29.742466738200818,4.898610175303761,1.195611798789559,0.0,0.0,0.0,1.0
1732085299585708281,4196,1732085299585425615,map,29.704909369106215,5.030251679057523,0.9199289062756141,0.0,0.0,0.0,1.0
1732085299686075681,4197,1732085299685733318,map,29.8153667216364,4.446294922427878,1.2097310353961381,0.0,0.0,0.0,1.0
1732085299786337267,4198,1732085299785935878,map,29.7850584978408,4.388973784385881,0.9144124363421389,0.0,0.0,0.0,1.0
1732085299886865401,4199,1732085299886382818,map,29.752831227965665,4.3121641582822,0.7133006777781844,0.0,0.0,0.0,1.0
1732085299985922299,4200,1732085299985486507,map,29.74699403276201,4.1172452107296005,0.9363321631994148,0.0,0.0,0.0,1.0
1732085300086200945,4201,1732085300085702896,map,29.708080978744402,4.167446400453156,1.09795693225738,0.0,0.0,0.0,1.0
1732085300185619700,4202,1732085300185354232,map,29.655206658779203,4.260878978388393,1.4011058837444894,0.0,0.0,0.0,1.0
1732085300286853114,4203,1732085300286440372,map,29.60656906207152,4.270402306584243,1.7026491661172134,0.0,0.0,0.0,1.0
1732085300386061046,4204,1732085300385916948,map,29.55398524084017,4.285319200039733,1.7672765187380377,0.0,0.0,0.0,1.0
1732085300485860914,4205,1732085300485562801,map,29.508310638397973,4.277710168789131,1.6312767947160765,0.0,0.0,0.0,1.0
1732085300585716937,4206,1732085300585124492,map,29.460769707393474,4.269577965208526,1.3736848470498062,0.0,0.0,0.0,1.0
1732085300686197607,4207,1732085300685761690,map,29.413013158404624,4.2493172371643855,1.2329655053554158,0.0,0.0,0.0,1.0
1732085300785531320,4208,1732085300785072326,map,29.344217848323332,4.313972930042603,1.2578121974269705,0.0,0.0,0.0,1.0
1732085300885560265,4209,1732085300885136842,map,29.293991726155138,4.209849891413312,1.0695125072359286,0.0,0.0,0.0,1.0
1732085300984930463,4210,1732085300984456300,map,29.232896404210837,4.127107711846919,0.8690035873393244,0.0,0.0,0.0,1.0
1732085301085700954,4211,1732085301085314035,map,29.178009692168647,4.020063280543309,0.6706869391987146,0.0,0.0,0.0,1.0
1732085301184650783,4212,1732085301184257745,map,29.10354050070461,4.072249520844658,0.7145679926344478,0.0,0.0,0.0,1.0
1732085301285316863,4213,1732085301284928321,map,29.04502875945493,4.017984570051067,0.7315181624697598,0.0,0.0,0.0,1.0
1732085301384812326,4214,1732085301384453296,map,28.9849565944532,3.911855398043663,0.6880543380180464,0.0,0.0,0.0,1.0
1732085301485691768,4215,1732085301485186100,map,28.93665400168988,3.740361569462053,0.6593621111119905,0.0,0.0,0.0,1.0
1732085301585504147,4216,1732085301584944725,map,28.869557274068907,3.6716848583114836,0.5814055172812589,0.0,0.0,0.0,1.0
1732085301685588635,4217,1732085301684958696,map,28.806187651268882,3.5716632329460474,0.42702740616279405,0.0,0.0,0.0,1.0
1732085301786947054,4218,1732085301786754369,map,28.614582285687383,4.602787891243879,0.5808479104930264,0.0,0.0,0.0,1.0
1732085301886702631,4219,1732085301886166572,map,28.4675455313165,5.123885437566943,1.5272335073022787,0.0,0.0,0.0,1.0
1732085301985969770,4220,1732085301985645294,map,28.176272224175754,6.2395933374702395,1.8823466961878468,0.0,0.0,0.0,1.0
1732085302087294320,4221,1732085302086892127,map,27.804298868173394,7.437891689746188,2.130796748785512,0.0,0.0,0.0,1.0
1732085302186672214,4222,1732085302186098337,map,27.733344855541,7.387397059406637,0.5908861586569244,0.0,0.0,0.0,1.0
1732085302287091884,4223,1732085302286626815,map,27.946631178836668,6.011389807160888,0.4770042947843061,0.0,0.0,0.0,1.0
1732085302388159045,4224,1732085302387533664,map,28.113302975016,4.491323035562101,0.5220179907550905,0.0,0.0,0.0,1.0
1732085302487417350,4225,1732085302487209558,map,28.12879025266243,3.720081291586881,1.252936040810168,0.0,0.0,0.0,1.0
1732085302585596140,4226,1732085302585223436,map,28.034115044295167,3.7624189767114333,1.2555637392427943,0.0,0.0,0.0,1.0
1732085302687312907,4227,1732085302686601400,map,27.944049898953157,3.78698174561447,1.2600890474291946,0.0,0.0,0.0,1.0
1732085302785786590,4228,1732085302785540103,map,27.877059302513732,3.598617130512858,1.3586666394652904,0.0,0.0,0.0,1.0
1732085302885420974,4229,1732085302884951829,map,27.78890497283532,3.5268750958209627,1.3910751385211384,0.0,0.0,0.0,1.0
1732085303007217348,4230,1732085303006764173,map,27.830361460596322,2.8144352142010507,2.298052248798433,0.0,0.0,0.0,1.0
1732085303087002050,4231,1732085303086573600,map,27.596108585324313,3.438559605831641,1.5687675676423105,0.0,0.0,0.0,1.0
1732085303185534210,4232,1732085303185324907,map,27.504214790395093,3.370688385109697,1.6395270288387267,0.0,0.0,0.0,1.0
1732085303286086324,4233,1732085303285577535,map,27.406336909727795,3.358237391363664,1.6752720539137174,0.0,0.0,0.0,1.0
1732085303384891786,4234,1732085303384661912,map,27.307325876262404,3.4005930978279384,1.7125305172586105,0.0,0.0,0.0,1.0
1732085303486111260,4235,1732085303485779762,map,27.2306654785193,3.2860384613206657,1.7577026349449572,0.0,0.0,0.0,1.0
1732085303585633816,4236,1732085303585091352,map,27.159015357790906,3.1020569146315577,1.7811169720918079,0.0,0.0,0.0,1.0
1732085303686163981,4237,1732085303685860157,map,27.079748168569743,2.919470964159174,1.6959319711378702,0.0,0.0,0.0,1.0
1732085303786064335,4238,1732085303785957574,map,26.97270641766906,2.925986963184103,1.6073615994760748,0.0,0.0,0.0,1.0
1732085303886146278,4239,1732085303885585069,map,26.866417198277336,2.9615450863139645,1.485216885798623,0.0,0.0,0.0,1.0
1732085303985781058,4240,1732085303985580682,map,26.777089740181587,2.9046384138413908,1.4158786951211644,0.0,0.0,0.0,1.0
1732085304085115256,4241,1732085304084916591,map,26.6889371244433,2.8389025163466792,1.4492760175387016,0.0,0.0,0.0,1.0
1732085304185790524,4242,1732085304185339689,map,26.58178949668084,2.8560207655915772,1.5586471498167196,0.0,0.0,0.0,1.0
1732085304286299775,4243,1732085304285844802,map,26.386660798286062,3.6589280736077567,0.7781589478990867,0.0,0.0,0.0,1.0
1732085304385479263,4244,1732085304385254859,map,26.25656038803874,3.772756291081179,0.6540898036840433,0.0,0.0,0.0,1.0
1732085304486264486,4245,1732085304485859870,map,26.053613434153927,4.359474186862742,-0.028714447499078904,0.0,0.0,0.0,1.0
1732085304586458393,4246,1732085304585929393,map,25.83876323211373,4.937290408393671,-0.47072262682548066,0.0,0.0,0.0,1.0
1732085304685829956,4247,1732085304685483932,map,25.603105929010166,5.55758310512839,-0.7482916080546355,0.0,0.0,0.0,1.0
1732085304785949806,4248,1732085304785668134,map,25.613934278640215,5.156477798114636,0.09463732292275717,0.0,0.0,0.0,1.0
1732085304885228348,4249,1732085304885128498,map,25.568440745949555,5.106883434865164,0.22885092155719852,0.0,0.0,0.0,1.0
1732085304985736320,4250,1732085304985293865,map,25.54541474834565,4.629124409556131,0.9207760014656358,0.0,0.0,0.0,1.0
1732085305085396951,4251,1732085305085049390,map,25.49708041166715,4.133158634121964,1.686959932403673,0.0,0.0,0.0,1.0
1732085305185506149,4252,1732085305185351371,map,25.386870022853113,4.155370092674911,1.6402767557766451,0.0,0.0,0.0,1.0
1732085305285794610,4253,1732085305285333395,map,25.274137513913757,4.226331423215155,1.444150867303577,0.0,0.0,0.0,1.0
1732085305384927707,4254,1732085305384769201,map,25.148084506200465,4.334923676803053,1.248120256485729,0.0,0.0,0.0,1.0
1732085305485844993,4255,1732085305485286951,map,25.019362981503825,4.4107825492650745,1.274806461999707,0.0,0.0,0.0,1.0
1732085305585171646,4256,1732085305584881782,map,24.907946585336315,4.4056360442140345,1.4413595265218475,0.0,0.0,0.0,1.0
1732085305685279772,4257,1732085305684642314,map,24.816955401895893,4.32151608204118,1.6663750850772385,0.0,0.0,0.0,1.0
1732085305786747685,4258,1732085305786087274,map,24.73958633506423,4.235743941096303,1.7262924098633614,0.0,0.0,0.0,1.0
1732085305886418545,4259,1732085305886095523,map,24.67771018379552,4.140847078511483,1.6373342996505922,0.0,0.0,0.0,1.0
1732085305985898509,4260,1732085305985695600,map,24.62739896713876,4.015715394723099,1.4665164749086956,0.0,0.0,0.0,1.0
1732085306085520805,4261,1732085306084950923,map,24.567980110974357,3.9467053387846773,1.4790262288337053,0.0,0.0,0.0,1.0
1732085306185857728,4262,1732085306185278892,map,24.505907071956887,3.917957138190731,1.5122214512051293,0.0,0.0,0.0,1.0
1732085306285792373,4263,1732085306285086870,map,24.453947712112576,3.896798760079754,1.5929179495186112,0.0,0.0,0.0,1.0
1732085306385606824,4264,1732085306385004281,map,24.42832673225714,3.842539368111554,1.523119146582657,0.0,0.0,0.0,1.0
1732085306485114884,4265,1732085306484410047,map,24.405422199147715,3.8073999617524583,1.550753583944514,0.0,0.0,0.0,1.0
1732085306585114070,4266,1732085306584724903,map,24.37683224736727,3.8501549303267915,1.5528815073757896,0.0,0.0,0.0,1.0
1732085306685621873,4267,1732085306685179948,map,24.352259206753647,3.8637828373197016,1.5070193272529,0.0,0.0,0.0,1.0
1732085306785478082,4268,1732085306784807205,map,24.342905987673426,3.843610114567653,1.410038624218884,0.0,0.0,0.0,1.0
1732085306886513355,4269,1732085306885779142,map,24.341456590194916,3.812814143629108,1.3937202927112984,0.0,0.0,0.0,1.0
1732085306985782498,4270,1732085306985471963,map,24.335407979834873,3.8609350026399167,1.4951473211987887,0.0,0.0,0.0,1.0
1732085307085771438,4271,1732085307085481405,map,24.330254884336462,3.9229988455282707,1.5821466369954618,0.0,0.0,0.0,1.0
1732085307185498879,4272,1732085307185067892,map,24.33898301111419,3.918457185968007,1.546551186069315,0.0,0.0,0.0,1.0
1732085307285714292,4273,1732085307285354852,map,24.366176943861248,3.7813984410959303,1.4856046738529434,0.0,0.0,0.0,1.0
1732085307386662969,4274,1732085307386016368,map,24.37242583479848,3.7443419922825565,1.4337605667649227,0.0,0.0,0.0,1.0
1732085307486124406,4275,1732085307485748529,map,24.372557153574313,3.7598691629767114,1.4196415259952655,0.0,0.0,0.0,1.0
1732085307586889255,4276,1732085307586320161,map,24.36402924002442,3.826394075212397,1.50827687526121,0.0,0.0,0.0,1.0
1732085307686650348,4277,1732085307686410665,map,24.359532696932916,3.8661413095457706,1.5288068060188575,0.0,0.0,0.0,1.0
1732085307787499019,4278,1732085307787171840,map,24.399874822370453,3.63380310370829,1.9308968660193815,0.0,0.0,0.0,1.0
1732085307886768352,4279,1732085307886486768,map,24.37206624460142,3.7655373377727734,1.867578850049059,0.0,0.0,0.0,1.0
1732085308006203778,4280,1732085308005574941,map,24.35250523729645,3.8718464818355365,1.751679895600287,0.0,0.0,0.0,1.0
1732085308086241118,4281,1732085308086012363,map,24.36303322293231,3.794778340176121,1.918625171778727,0.0,0.0,0.0,1.0
1732085308185170555,4282,1732085308184970140,map,24.380657984703614,3.705122888187977,1.9588621150755852,0.0,0.0,0.0,1.0
1732085308286064534,4283,1732085308285624504,map,24.381713460214815,3.710225344688643,1.89614696154339,0.0,0.0,0.0,1.0
1732085308385120825,4284,1732085308384632349,map,24.364401842810803,3.823787922429193,1.7812375527141986,0.0,0.0,0.0,1.0
1732085308485970109,4285,1732085308485878705,map,24.33373896972314,3.9981786199174776,1.7531757650787678,0.0,0.0,0.0,1.0
1732085308585430992,4286,1732085308584817886,map,24.320998075380835,4.091400707343016,1.6149708333982522,0.0,0.0,0.0,1.0
1732085308685756804,4287,1732085308685134172,map,24.31962962398846,4.0739013941842845,1.5294247032745516,0.0,0.0,0.0,1.0
1732085308785703276,4288,1732085308785068511,map,24.34532165268898,3.901108705469007,1.3640614419121349,0.0,0.0,0.0,1.0
1732085308885872763,4289,1732085308885596990,map,24.366503390397433,3.7069915957338795,1.4918902442011508,0.0,0.0,0.0,1.0
1732085308986463664,4290,1732085308985732078,map,24.3858954141587,3.5298459040685595,1.6406160075599274,0.0,0.0,0.0,1.0
1732085309086061926,4291,1732085309085744380,map,24.383257165573905,3.4794021384137133,1.8353919773549834,0.0,0.0,0.0,1.0
1732085309186909044,4292,1732085309186298608,map,24.368805837651145,3.5183646817271113,1.9234046709738213,0.0,0.0,0.0,1.0
1732085309285326000,4293,1732085309284967660,map,24.358687094949058,3.5158286313896623,1.955849824252304,0.0,0.0,0.0,1.0
1732085309386109526,4294,1732085309385501861,map,24.35785523301944,3.4870077281836505,1.8513738179060313,0.0,0.0,0.0,1.0
1732085309487984217,4295,1732085309487218618,map,24.374944750069744,3.3425624815432338,1.6884525363321905,0.0,0.0,0.0,1.0
1732085309587758325,4296,1732085309587175846,map,24.382179383419015,3.2504942723051147,1.5335475096765123,0.0,0.0,0.0,1.0
1732085309687684914,4297,1732085309687003612,map,24.38085690120654,3.1727797170189014,1.5277573738217392,0.0,0.0,0.0,1.0
1732085309786965289,4298,1732085309786760807,map,24.367654709659433,3.121466973475024,1.6875625047007352,0.0,0.0,0.0,1.0
1732085309886911241,4299,1732085309886397600,map,24.352578114392497,3.0709453412842866,1.7843473076260585,0.0,0.0,0.0,1.0
1732085309986388048,4300,1732085309986060142,map,24.327332834433086,3.094524978645359,1.819620172649724,0.0,0.0,0.0,1.0
1732085310085657889,4301,1732085310085091590,map,24.317167503537032,3.0854554608489564,1.6416332899816046,0.0,0.0,0.0,1.0
1732085310186347809,4302,1732085310185859441,map,24.318803450987918,3.049530960290432,1.4616895783662696,0.0,0.0,0.0,1.0
1732085310285669907,4303,1732085310285328388,map,24.315847162278402,3.028144183467379,1.472202083451361,0.0,0.0,0.0,1.0
1732085310386667404,4304,1732085310386512279,map,24.318911967904818,2.982934096424469,1.5135478177715376,0.0,0.0,0.0,1.0
1732085310486700546,4305,1732085310485963344,map,24.307193696700935,2.9391725580502124,1.717937454400511,0.0,0.0,0.0,1.0
1732085310587285561,4306,1732085310586693286,map,24.300917518579357,2.8545662216714756,1.7657582863441679,0.0,0.0,0.0,1.0
1732085310685800779,4307,1732085310685684204,map,24.28367265749774,2.8376487365838163,1.740531442819433,0.0,0.0,0.0,1.0
1732085310787058225,4308,1732085310786453485,map,24.268961802286857,2.833374860465772,1.567192671701778,0.0,0.0,0.0,1.0
1732085310886441837,4309,1732085310885946035,map,24.256580137243926,2.810105853022877,1.4377475009103495,0.0,0.0,0.0,1.0
1732085310987264920,4310,1732085310986591815,map,24.26557683418103,2.6534950529274495,1.4271445218455099,0.0,0.0,0.0,1.0
1732085311086761250,4311,1732085311086431026,map,24.281155035213335,2.4796094815143914,1.525678995263175,0.0,0.0,0.0,1.0
1732085311186774707,4312,1732085311186260461,map,24.290352403613447,2.3544227348792117,1.7540160232052706,0.0,0.0,0.0,1.0
1732085311286662696,4313,1732085311286410570,map,24.28758615862309,2.3223287437216706,1.976565915935594,0.0,0.0,0.0,1.0
1732085311387072014,4314,1732085311386443853,map,24.278861971460604,2.306527370448287,2.1585462358159058,0.0,0.0,0.0,1.0
1732085311486430506,4315,1732085311485876083,map,24.27058053879489,2.3214052906406923,2.1812001752770716,0.0,0.0,0.0,1.0
1732085311586201822,4316,1732085311585715293,map,24.27881267714029,2.211437812025366,2.0301368325345344,0.0,0.0,0.0,1.0
1732085311685724342,4317,1732085311685592889,map,24.28937496288203,2.0731872730690686,1.9092739991127172,0.0,0.0,0.0,1.0
1732085311786380362,4318,1732085311786233425,map,24.31241874904524,1.7820712179213827,1.7867153685994857,0.0,0.0,0.0,1.0
1732085311885435645,4319,1732085311885103940,map,24.31958969076586,1.5734046266888453,1.842650903560274,0.0,0.0,0.0,1.0
1732085311986116074,4320,1732085311985999107,map,24.32776945342488,1.3683684423979032,1.77201972165845,0.0,0.0,0.0,1.0
1732085312085310841,4321,1732085312084836244,map,24.321224051199728,1.3683027802269625,1.738041044457472,0.0,0.0,0.0,1.0
1732085312185251615,4322,1732085312185045480,map,24.313792335773787,1.4774789161943909,1.5883523984453742,0.0,0.0,0.0,1.0
1732085312286532252,4323,1732085312286053180,map,24.307655446833092,1.5328091467983334,1.531371917163363,0.0,0.0,0.0,1.0
1732085312386575662,4324,1732085312386320590,map,24.30856990305174,1.5094445437651702,1.502952519001033,0.0,0.0,0.0,1.0
1732085312486072533,4325,1732085312485971212,map,24.322342317826816,1.235238721186115,1.4773382222437441,0.0,0.0,0.0,1.0
1732085312585942009,4326,1732085312585319995,map,24.3275027155433,1.0652300923878242,1.4883064723758752,0.0,0.0,0.0,1.0
1732085312686017041,4327,1732085312685631036,map,24.33411181399705,0.7779354424414492,1.515256445222923,0.0,0.0,0.0,1.0
1732085312785804972,4328,1732085312785305738,map,24.336459012487545,0.5904411447735011,1.6773921241005416,0.0,0.0,0.0,1.0
1732085312886241389,4329,1732085312885624170,map,24.34069981155406,0.2839535954395887,1.7940689217523167,0.0,0.0,0.0,1.0
1732085313006564408,4330,1732085313006127595,map,24.340757778879684,0.25885954000475464,1.761394037697596,0.0,0.0,0.0,1.0
1732085313084869469,4331,1732085313084641218,map,24.348121707240747,0.09054525069730203,1.65159461306858,0.0,0.0,0.0,1.0
1732085313185566612,4332,1732085313185206413,map,24.358320056218002,0.2037893330491102,1.4544480394542223,0.0,0.0,0.0,1.0
1732085313287184597,4333,1732085313286472082,map,24.370078556255994,0.29999920189636003,1.279436931389341,0.0,0.0,0.0,1.0
1732085313385420017,4334,1732085313384784698,map,24.37282157205733,0.25713929705002964,1.392396121894259,0.0,0.0,0.0,1.0
1732085313485177286,4335,1732085313484806299,map,24.371514527217805,0.052315509697226655,1.6046498654731625,0.0,0.0,0.0,1.0
1732085313587266244,4336,1732085313586531639,map,24.36687147923479,-0.1106698289054276,1.7355493582113501,0.0,0.0,0.0,1.0
1732085313686970202,4337,1732085313686315774,map,24.36990214333384,-0.163728101857232,1.6755642882454198,0.0,0.0,0.0,1.0
1732085313787289043,4338,1732085313786671876,map,24.3726428924562,-0.21706532540076862,1.6155387653170603,0.0,0.0,0.0,1.0
1732085313887188295,4339,1732085313886581897,map,24.37570084416015,-0.21933024254588376,1.6187494655011045,0.0,0.0,0.0,1.0
1732085313987749192,4340,1732085313986981868,map,24.380040174474466,-0.437463219204713,1.8144512348448107,0.0,0.0,0.0,1.0
1732085314087334648,4341,1732085314086717605,map,24.379920026636643,-0.6398905631602823,1.9296472424917837,0.0,0.0,0.0,1.0
1732085314185480979,4342,1732085314184957981,map,24.38087620072878,-0.8295502874832774,1.9378387858463673,0.0,0.0,0.0,1.0
1732085314286365898,4343,1732085314285831212,map,24.378143297469844,-0.8889412713526246,1.8842654210193397,0.0,0.0,0.0,1.0
1732085314386332315,4344,1732085314386139869,map,24.396806137868527,-0.8686963798290936,1.5499884159408186,0.0,0.0,0.0,1.0
1732085314486726440,4345,1732085314486133575,map,24.414160321027342,-0.7381948540690977,1.1469644561847463,0.0,0.0,0.0,1.0
1732085314585549387,4346,1732085314585295200,map,24.391489688653554,-1.2392276356742193,1.420057304675484,0.0,0.0,0.0,1.0
1732085314685632310,4347,1732085314685531377,map,24.38818822064266,-1.3691981279134204,1.319099455263853,0.0,0.0,0.0,1.0
1732085314785474827,4348,1732085314785223960,map,24.388582864263768,-1.5287249311779239,1.507747179473313,0.0,0.0,0.0,1.0
1732085314886937215,4349,1732085314886442661,map,24.390132728476313,-1.6353337341856873,1.6703375409109815,0.0,0.0,0.0,1.0
1732085314985081766,4350,1732085314984830379,map,24.402402503474086,-1.6029533335183022,1.7914536097095,0.0,0.0,0.0,1.0
1732085315085436793,4351,1732085315085221290,map,24.410779704009737,-1.6242013420790031,1.7245660479990388,0.0,0.0,0.0,1.0
1732085315184959232,4352,1732085315184672832,map,24.41817164552582,-1.6635613354025427,1.7093810720451739,0.0,0.0,0.0,1.0
1732085315285372358,4353,1732085315285242795,map,24.420899795350927,-1.7693097897801033,1.743872144127779,0.0,0.0,0.0,1.0
1732085315385469118,4354,1732085315385005235,map,24.428782615346595,-1.8667489334018803,1.9228205812449484,0.0,0.0,0.0,1.0
1732085315485425884,4355,1732085315485335350,map,24.415561823257093,-1.9857102782282472,2.3438093540792355,0.0,0.0,0.0,1.0
1732085315586305160,4356,1732085315585748672,map,24.402371194124235,-2.039750466800921,2.685335737769874,0.0,0.0,0.0,1.0
1732085315694513514,4357,1732085315694102287,map,24.2207982276263,-2.7696921941162773,3.7026843410846184,0.0,0.0,0.0,1.0
1732085316892295753,4358,1732085316891755342,map,24.579684528361533,-2.3623107131082586,0.7190013679576239,0.0,0.0,0.0,1.0
1732085316989815998,4359,1732085316989661216,map,24.68651131439364,-3.0828815879090317,1.407756078859443,0.0,0.0,0.0,1.0
1732085317088856974,4360,1732085317088363170,map,24.729973438536266,-3.005704143836525,1.3038813489396817,0.0,0.0,0.0,1.0
1732085317188249198,4361,1732085317187571525,map,24.7541660384817,-3.1341209926226914,1.1670844050285494,0.0,0.0,0.0,1.0
1732085317288855689,4362,1732085317288449287,map,24.766314122794032,-3.4272914413038293,1.3047541903290865,0.0,0.0,0.0,1.0
1732085317389243909,4363,1732085317388608932,map,24.783021179693005,-3.72690963544524,1.5743300047035513,0.0,0.0,0.0,1.0
1732085317489685340,4364,1732085317489146947,map,24.819392938058645,-3.8811318337425997,1.8495552206420192,0.0,0.0,0.0,1.0
1732085317589672184,4365,1732085317589132547,map,24.868457410374766,-3.9167694816326653,2.0375516867896475,0.0,0.0,0.0,1.0
1732085317689527064,4366,1732085317689305782,map,24.906535595151414,-3.994432150638803,1.9865270126086678,0.0,0.0,0.0,1.0
1732085317788870279,4367,1732085317788384914,map,24.91510498668456,-4.148945268664578,2.0938035158981494,0.0,0.0,0.0,1.0
1732085317887959349,4368,1732085317887366771,map,24.929263287006602,-4.235509112561734,2.1146603897042144,0.0,0.0,0.0,1.0
1732085317987915785,4369,1732085317987628698,map,24.927799458889023,-4.2955945354328975,2.1780179626536107,0.0,0.0,0.0,1.0
1732085318087834863,4370,1732085318087404012,map,24.921261767762513,-4.349782160972158,2.00643603904612,0.0,0.0,0.0,1.0
1732085318188070677,4371,1732085318187785148,map,24.867109252067937,-4.55557141222286,1.8556820734541188,0.0,0.0,0.0,1.0
1732085318288468382,4372,1732085318287824630,map,24.792462637802846,-4.784066584831002,1.7288171163626749,0.0,0.0,0.0,1.0
1732085318387726766,4373,1732085318387424945,map,24.734264455437014,-4.87689322672331,1.6791663461372202,0.0,0.0,0.0,1.0
1732085318488225798,4374,1732085318487749576,map,24.713877056392302,-4.784568443200713,1.6805178635921296,0.0,0.0,0.0,1.0
